チーム,アシストした選手,アシストされた選手,回数,チーム内順位
京都ハンナリーズ,デイヴィッド・サイモン,村上 直,2,55
京都ハンナリーズ,永吉 佑也,岡田 優介,2,56
京都ハンナリーズ,永吉 佑也,寺嶋 良,2,57
京都ハンナリーズ,永吉 佑也,鶴田 美勇士,2,58
京都ハンナリーズ,永吉 佑也,内海 慎吾,2,59
京都ハンナリーズ,岡田 優介,村上 直,2,60
京都ハンナリーズ,寺嶋 良,岡田 優介,2,61
京都ハンナリーズ,寺嶋 良,中村 太地,2,62
京都ハンナリーズ,松井 啓十郎,村上 直,2,63
京都ハンナリーズ,松井 啓十郎,内海 慎吾,2,64
京都ハンナリーズ,村上 直,岡田 優介,2,65
京都ハンナリーズ,村上 直,内海 慎吾,2,66
京都ハンナリーズ,内海 慎吾,ジェシー・ゴーバン,2,67
京都ハンナリーズ,内海 慎吾,岡田 優介,2,68
京都ハンナリーズ,内海 慎吾,中村 太地,2,69
京都ハンナリーズ,ジェシー・ゴーバン,デイヴィッド・サイモン,1,70
京都ハンナリーズ,ジェシー・ゴーバン,永吉 佑也,1,71
京都ハンナリーズ,ジェシー・ゴーバン,玉木 祥護,1,72
京都ハンナリーズ,ジェシー・ゴーバン,中村 太地,1,73
京都ハンナリーズ,ジェシー・ゴーバン,内海 慎吾,1,74
京都ハンナリーズ,デイヴィッド・サイモン,綿貫 瞬,1,75
京都ハンナリーズ,ラシャーン・ホロウェイ,中村 太地,1,76
京都ハンナリーズ,永吉 佑也,久保田 義章,1,77
京都ハンナリーズ,岡田 優介,ラシャーン・ホロウェイ,1,78
京都ハンナリーズ,岡田 優介,永吉 佑也,1,79
京都ハンナリーズ,岡田 優介,松井 啓十郎,1,80
京都ハンナリーズ,久保田 義章,デイヴィッド・サイモン,1,81
京都ハンナリーズ,久保田 義章,松井 啓十郎,1,82
京都ハンナリーズ,久保田 義章,中村 太地,1,83
京都ハンナリーズ,玉木 祥護,ジュリアン・マブンガ,1,84
京都ハンナリーズ,玉木 祥護,ラシャーン・ホロウェイ,1,85
京都ハンナリーズ,玉木 祥護,岡田 優介,1,86
京都ハンナリーズ,玉木 祥護,村上 直,1,87
京都ハンナリーズ,玉木 祥護,大庭 岳輝,1,88
京都ハンナリーズ,玉木 祥護,鶴田 美勇士,1,89
京都ハンナリーズ,寺嶋 良,永吉 佑也,1,90
京都ハンナリーズ,寺嶋 良,大庭 岳輝,1,91
京都ハンナリーズ,寺嶋 良,内海 慎吾,1,92
京都ハンナリーズ,松井 啓十郎,ラシャーン・ホロウェイ,1,93
京都ハンナリーズ,松井 啓十郎,玉木 祥護,1,94
京都ハンナリーズ,松井 啓十郎,綿貫 瞬,1,95
京都ハンナリーズ,村上 直,ジェシー・ゴーバン,1,96
京都ハンナリーズ,村上 直,中村 太地,1,97
京都ハンナリーズ,村上 直,鶴田 美勇士,1,98
京都ハンナリーズ,中村 太地,ジェシー・ゴーバン,1,99
京都ハンナリーズ,中村 太地,村上 直,1,100
京都ハンナリーズ,中村 太地,大庭 岳輝,1,101
京都ハンナリーズ,中村 太地,鶴田 美勇士,1,102
京都ハンナリーズ,内海 慎吾,ラシャーン・ホロウェイ,1,103
京都ハンナリーズ,内海 慎吾,永吉 佑也,1,104
京都ハンナリーズ,内海 慎吾,寺嶋 良,1,105
京都ハンナリーズ,内海 慎吾,村上 直,1,106
京都ハンナリーズ,綿貫 瞬,デイヴィッド・サイモン,1,107
京都ハンナリーズ,綿貫 瞬,永吉 佑也,1,108
京都ハンナリーズ,綿貫 瞬,内海 慎吾,1,109
三遠ネオフェニックス,寺園 脩斗,ジェシー・ゴーバン,21,1
三遠ネオフェニックス,寺園 脩斗,西川 貴之,18,2
三遠ネオフェニックス,川嶋 勇人,デビン・イーバンクス,14,3
三遠ネオフェニックス,鈴木 達也,ヴィアチェスラフ・クラフツォフ,14,4
三遠ネオフェニックス,寺園 脩斗,菅野 翔太,13,5
三遠ネオフェニックス,ジェシー・ゴーバン,デビン・イーバンクス,12,6
三遠ネオフェニックス,ジェシー・ゴーバン,西川 貴之,12,7
三遠ネオフェニックス,寺園 脩斗,デビン・イーバンクス,12,8
三遠ネオフェニックス,川嶋 勇人,ロバート・ドジャー,12,9
三遠ネオフェニックス,川嶋 勇人,西川 貴之,12,10
三遠ネオフェニックス,川嶋 勇人,太田 敦也,12,11
三遠ネオフェニックス,寺園 脩斗,岡田 慎吾,10,12
三遠ネオフェニックス,太田 敦也,西川 貴之,10,13
三遠ネオフェニックス,鈴木 達也,ロバート・ドジャー,10,14
三遠ネオフェニックス,デビン・イーバンクス,西川 貴之,9,15
三遠ネオフェニックス,岡田 慎吾,カイル・バローン,9,16
三遠ネオフェニックス,寺園 脩斗,ヴィアチェスラフ・クラフツォフ,9,17
三遠ネオフェニックス,寺園 脩斗,ミッケル・グラッドネス,9,18
三遠ネオフェニックス,寺園 脩斗,太田 敦也,9,19
三遠ネオフェニックス,カイル・バローン,ジェシー・ゴーバン,8,20
三遠ネオフェニックス,デビン・イーバンクス,ジェシー・ゴーバン,8,21
三遠ネオフェニックス,ロバート・ドジャー,ヴィアチェスラフ・クラフツォフ,8,22
三遠ネオフェニックス,ロバート・ドジャー,菅野 翔太,8,23
三遠ネオフェニックス,ロバート・ドジャー,西川 貴之,8,24
三遠ネオフェニックス,寺園 脩斗,カイル・バローン,8,25
三遠ネオフェニックス,寺園 脩斗,ロバート・ドジャー,8,26
三遠ネオフェニックス,菅野 翔太,ミッケル・グラッドネス,8,27
三遠ネオフェニックス,菅野 翔太,ロバート・ドジャー,8,28
三遠ネオフェニックス,西川 貴之,ロバート・ドジャー,8,29
三遠ネオフェニックス,西川 貴之,寺園 脩斗,8,30
三遠ネオフェニックス,川嶋 勇人,カイル・バローン,8,31
三遠ネオフェニックス,川嶋 勇人,ジェシー・ゴーバン,8,32
三遠ネオフェニックス,鈴木 達也,西川 貴之,8,33
三遠ネオフェニックス,鈴木 達也,太田 敦也,8,34
三遠ネオフェニックス,西川 貴之,ミッケル・グラッドネス,7,35
三遠ネオフェニックス,西川 貴之,太田 敦也,7,36
三遠ネオフェニックス,川嶋 勇人,寺園 脩斗,7,37
三遠ネオフェニックス,鈴木 達也,ミッケル・グラッドネス,7,38
三遠ネオフェニックス,鈴木 達也,菅野 翔太,7,39
三遠ネオフェニックス,カイル・バローン,寺園 脩斗,6,40
三遠ネオフェニックス,ジェシー・ゴーバン,寺園 脩斗,6,41
三遠ネオフェニックス,ロバート・ドジャー,河村 勇輝,6,42
三遠ネオフェニックス,西川 貴之,ジェシー・ゴーバン,6,43
三遠ネオフェニックス,西川 貴之,デビン・イーバンクス,6,44
三遠ネオフェニックス,カイル・バローン,デビン・イーバンクス,5,45
三遠ネオフェニックス,デビン・イーバンクス,川嶋 勇人,5,46
三遠ネオフェニックス,岡田 慎吾,ヴィアチェスラフ・クラフツォフ,5,47
三遠ネオフェニックス,岡田 慎吾,ロバート・ドジャー,5,48
三遠ネオフェニックス,岡田 慎吾,寺園 脩斗,5,49
三遠ネオフェニックス,岡田 慎吾,太田 敦也,5,50
三遠ネオフェニックス,河村 勇輝,ヴィアチェスラフ・クラフツォフ,5,51
三遠ネオフェニックス,河村 勇輝,ロバート・ドジャー,5,52
三遠ネオフェニックス,寺園 脩斗,川嶋 勇人,5,53
三遠ネオフェニックス,菅野 翔太,ヴィアチェスラフ・クラフツォフ,5,54
三遠ネオフェニックス,川嶋 勇人,菅野 翔太,5,55
三遠ネオフェニックス,太田 敦也,寺園 脩斗,5,56
三遠ネオフェニックス,柳川 龍之介,ジェシー・ゴーバン,5,57
三遠ネオフェニックス,カイル・バローン,菅野 翔太,4,58
三遠ネオフェニックス,デビン・イーバンクス,寺園 脩斗,4,59
三遠ネオフェニックス,デビン・イーバンクス,菅野 翔太,4,60
三遠ネオフェニックス,ロバート・ドジャー,寺園 脩斗,4,61
三遠ネオフェニックス,河村 勇輝,ミッケル・グラッドネス,4,62
三遠ネオフェニックス,河村 勇輝,西川 貴之,4,63
三遠ネオフェニックス,菅野 翔太,デビン・イーバンクス,4,64
三遠ネオフェニックス,菅野 翔太,寺園 脩斗,4,65
三遠ネオフェニックス,西川 貴之,ヴィアチェスラフ・クラフツォフ,4,66
三遠ネオフェニックス,西川 貴之,岡田 慎吾,4,67
三遠ネオフェニックス,柳川 龍之介,菅野 翔太,4,68
三遠ネオフェニックス,ヴィアチェスラフ・クラフツォフ,寺園 脩斗,3,69
三遠ネオフェニックス,ヴィアチェスラフ・クラフツォフ,西川 貴之,3,70
三遠ネオフェニックス,ジェシー・ゴーバン,菅野 翔太,3,71
三遠ネオフェニックス,ロバート・ドジャー,太田 敦也,3,72
三遠ネオフェニックス,岡田 慎吾,デビン・イーバンクス,3,73
三遠ネオフェニックス,岡田 慎吾,ミッケル・グラッドネス,3,74
三遠ネオフェニックス,寺園 脩斗,河村 勇輝,3,75
三遠ネオフェニックス,菅野 翔太,カイル・バローン,3,76
三遠ネオフェニックス,菅野 翔太,ジェシー・ゴーバン,3,77
三遠ネオフェニックス,菅野 翔太,西川 貴之,3,78
三遠ネオフェニックス,菅野 翔太,太田 敦也,3,79
三遠ネオフェニックス,西川 貴之,カイル・バローン,3,80
三遠ネオフェニックス,西川 貴之,菅野 翔太,3,81
三遠ネオフェニックス,西川 貴之,川嶋 勇人,3,82
三遠ネオフェニックス,西川 貴之,鈴木 達也,3,83
三遠ネオフェニックス,川嶋 勇人,ミッケル・グラッドネス,3,84
三遠ネオフェニックス,川嶋 勇人,河村 勇輝,3,85
三遠ネオフェニックス,川嶋 勇人,鈴木 達也,3,86
三遠ネオフェニックス,太田 敦也,菅野 翔太,3,87
三遠ネオフェニックス,柳川 龍之介,カイル・バローン,3,88
三遠ネオフェニックス,柳川 龍之介,寺園 脩斗,3,89
三遠ネオフェニックス,ヴィアチェスラフ・クラフツォフ,ロバート・ドジャー,2,90
三遠ネオフェニックス,ヴィアチェスラフ・クラフツォフ,河村 勇輝,2,91
三遠ネオフェニックス,カイル・バローン,柳川 龍之介,2,92
三遠ネオフェニックス,ジェシー・ゴーバン,カイル・バローン,2,93
三遠ネオフェニックス,ジェシー・ゴーバン,川嶋 勇人,2,94
三遠ネオフェニックス,ジェシー・ゴーバン,太田 敦也,2,95
三遠ネオフェニックス,ダシルバ ヒサシ,太田 敦也,2,96
三遠ネオフェニックス,ミッケル・グラッドネス,ロバート・ドジャー,2,97
三遠ネオフェニックス,ミッケル・グラッドネス,岡田 慎吾,2,98
三遠ネオフェニックス,ミッケル・グラッドネス,寺園 脩斗,2,99
三遠ネオフェニックス,ミッケル・グラッドネス,菅野 翔太,2,100
三遠ネオフェニックス,ロバート・ドジャー,デビン・イーバンクス,2,101
三遠ネオフェニックス,ロバート・ドジャー,ミッケル・グラッドネス,2,102
三遠ネオフェニックス,ロバート・ドジャー,鈴木 達也,2,103
三遠ネオフェニックス,岡田 慎吾,菅野 翔太,2,104
三遠ネオフェニックス,岡田 慎吾,西川 貴之,2,105
三遠ネオフェニックス,岡田 慎吾,川嶋 勇人,2,106
三遠ネオフェニックス,河村 勇輝,岡田 慎吾,2,107
三遠ネオフェニックス,河村 勇輝,菅野 翔太,2,108
三遠ネオフェニックス,河村 勇輝,太田 敦也,2,109
三遠ネオフェニックス,菅野 翔太,河村 勇輝,2,110
三遠ネオフェニックス,菅野 翔太,川嶋 勇人,2,111
三遠ネオフェニックス,西川 貴之,河村 勇輝,2,112
三遠ネオフェニックス,川嶋 勇人,ヴィアチェスラフ・クラフツォフ,2,113
三遠ネオフェニックス,太田 敦也,デビン・イーバンクス,2,114
三遠ネオフェニックス,太田 敦也,川嶋 勇人,2,115
三遠ネオフェニックス,柳川 龍之介,川嶋 勇人,2,116
三遠ネオフェニックス,鈴木 達也,川嶋 勇人,2,117
三遠ネオフェニックス,ヴィアチェスラフ・クラフツォフ,川嶋 勇人,1,118
三遠ネオフェニックス,ヴィアチェスラフ・クラフツォフ,鈴木 達也,1,119
三遠ネオフェニックス,カイル・バローン,ミッケル・グラッドネス,1,120
三遠ネオフェニックス,カイル・バローン,岡田 慎吾,1,121
三遠ネオフェニックス,カイル・バローン,西川 貴之,1,122
三遠ネオフェニックス,ジェシー・ゴーバン,ダシルバ ヒサシ,1,123
三遠ネオフェニックス,ジェシー・ゴーバン,岡田 慎吾,1,124
三遠ネオフェニックス,デビン・イーバンクス,太田 敦也,1,125
三遠ネオフェニックス,ミッケル・グラッドネス,川嶋 勇人,1,126
三遠ネオフェニックス,ミッケル・グラッドネス,太田 敦也,1,127
三遠ネオフェニックス,ミッケル・グラッドネス,鈴木 達也,1,128
三遠ネオフェニックス,ロバート・ドジャー,岡田 慎吾,1,129
三遠ネオフェニックス,ロバート・ドジャー,川嶋 勇人,1,130
三遠ネオフェニックス,河村 勇輝,デビン・イーバンクス,1,131
三遠ネオフェニックス,河村 勇輝,寺園 脩斗,1,132
三遠ネオフェニックス,菅野 翔太,北原 秀明,1,133
三遠ネオフェニックス,菅野 翔太,鈴木 達也,1,134
三遠ネオフェニックス,西川 貴之,柳川 龍之介,1,135
三遠ネオフェニックス,川嶋 勇人,岡田 慎吾,1,136
三遠ネオフェニックス,川嶋 勇人,柳川 龍之介,1,137
三遠ネオフェニックス,太田 敦也,ジェシー・ゴーバン,1,138
三遠ネオフェニックス,太田 敦也,ミッケル・グラッドネス,1,139
三遠ネオフェニックス,太田 敦也,ロバート・ドジャー,1,140
三遠ネオフェニックス,太田 敦也,河村 勇輝,1,141
三遠ネオフェニックス,北原 秀明,ジェシー・ゴーバン,1,142
三遠ネオフェニックス,北原 秀明,デビン・イーバンクス,1,143
三遠ネオフェニックス,柳川 龍之介,ダシルバ ヒサシ,1,144
三遠ネオフェニックス,柳川 龍之介,デビン・イーバンクス,1,145
三遠ネオフェニックス,柳川 龍之介,ロバート・ドジャー,1,146
三遠ネオフェニックス,柳川 龍之介,西川 貴之,1,147
三遠ネオフェニックス,柳川 龍之介,太田 敦也,1,148
三遠ネオフェニックス,鈴木 達也,デビン・イーバンクス,1,149
三遠ネオフェニックス,鈴木 達也,岡田 慎吾,1,150
三遠ネオフェニックス,鈴木 達也,寺園 脩斗,1,151
三遠ネオフェニックス,鈴木 達也,北原 秀明,1,152
滋賀レイクスターズ,齋藤 拓実,ジェフ・エアーズ,53,1
滋賀レイクスターズ,齋藤 拓実,狩野 祐介,33,2
滋賀レイクスターズ,ヘンリー・ウォーカー,齋藤 拓実,31,3
滋賀レイクスターズ,齋藤 拓実,佐藤 卓磨,30,4
滋賀レイクスターズ,齋藤 拓実,クレイグ・ブラッキンズ,27,5
滋賀レイクスターズ,齋藤 拓実,チャールズ・ローズ,21,6
滋賀レイクスターズ,齋藤 拓実,ヘンリー・ウォーカー,20,7
滋賀レイクスターズ,クレイグ・ブラッキンズ,ジェフ・エアーズ,19,8
滋賀レイクスターズ,クレイグ・ブラッキンズ,齋藤 拓実,19,9
滋賀レイクスターズ,ヘンリー・ウォーカー,チャールズ・ローズ,18,10
滋賀レイクスターズ,ヘンリー・ウォーカー,狩野 祐介,18,11
滋賀レイクスターズ,ジェフ・エアーズ,齋藤 拓実,15,12
滋賀レイクスターズ,ヘンリー・ウォーカー,ジェフ・エアーズ,15,13
滋賀レイクスターズ,ヘンリー・ウォーカー,クレイグ・ブラッキンズ,14,14
滋賀レイクスターズ,狩俣 昌也,クレイグ・ブラッキンズ,14,15
滋賀レイクスターズ,齋藤 拓実,シェーファー アヴィ幸樹,14,16
滋賀レイクスターズ,ヘンリー・ウォーカー,シェーファー アヴィ幸樹,13,17
滋賀レイクスターズ,ヘンリー・ウォーカー,高橋 耕陽,13,18
滋賀レイクスターズ,佐藤 卓磨,齋藤 拓実,13,19
滋賀レイクスターズ,狩俣 昌也,ヘンリー・ウォーカー,13,20
滋賀レイクスターズ,齋藤 拓実,高橋 耕陽,13,21
滋賀レイクスターズ,クレイグ・ブラッキンズ,佐藤 卓磨,12,22
滋賀レイクスターズ,ジェフ・エアーズ,佐藤 卓磨,11,23
滋賀レイクスターズ,ジェフ・エアーズ,狩野 祐介,11,24
滋賀レイクスターズ,狩俣 昌也,高橋 耕陽,11,25
滋賀レイクスターズ,ヘンリー・ウォーカー,狩俣 昌也,10,26
滋賀レイクスターズ,高橋 耕陽,クレイグ・ブラッキンズ,10,27
滋賀レイクスターズ,狩俣 昌也,佐藤 卓磨,10,28
滋賀レイクスターズ,狩野 祐介,齋藤 拓実,10,29
滋賀レイクスターズ,クレイグ・ブラッキンズ,狩野 祐介,9,30
滋賀レイクスターズ,佐藤 卓磨,ジェフ・エアーズ,9,31
滋賀レイクスターズ,佐藤 卓磨,狩野 祐介,9,32
滋賀レイクスターズ,狩野 祐介,佐藤 卓磨,9,33
滋賀レイクスターズ,狩野 祐介,ヘンリー・ウォーカー,8,34
滋賀レイクスターズ,クレイグ・ブラッキンズ,高橋 耕陽,7,35
滋賀レイクスターズ,ジェフ・エアーズ,クレイグ・ブラッキンズ,7,36
滋賀レイクスターズ,ジェフ・エアーズ,高橋 耕陽,7,37
滋賀レイクスターズ,高橋 耕陽,シェーファー アヴィ幸樹,7,38
滋賀レイクスターズ,高橋 耕陽,ジェフ・エアーズ,7,39
滋賀レイクスターズ,高橋 耕陽,狩野 祐介,7,40
滋賀レイクスターズ,狩俣 昌也,ジェフ・エアーズ,7,41
滋賀レイクスターズ,狩俣 昌也,狩野 祐介,7,42
滋賀レイクスターズ,狩野 祐介,クレイグ・ブラッキンズ,7,43
滋賀レイクスターズ,クレイグ・ブラッキンズ,ヘンリー・ウォーカー,6,44
滋賀レイクスターズ,ヘンリー・ウォーカー,佐藤 卓磨,6,45
滋賀レイクスターズ,佐藤 卓磨,クレイグ・ブラッキンズ,6,46
滋賀レイクスターズ,佐藤 卓磨,シェーファー アヴィ幸樹,6,47
滋賀レイクスターズ,チャールズ・ローズ,高橋 耕陽,5,48
滋賀レイクスターズ,チャールズ・ローズ,狩野 祐介,5,49
滋賀レイクスターズ,高橋 耕陽,ヘンリー・ウォーカー,5,50
滋賀レイクスターズ,高橋 耕陽,佐藤 卓磨,5,51
滋賀レイクスターズ,佐藤 卓磨,ヘンリー・ウォーカー,5,52
滋賀レイクスターズ,佐藤 卓磨,高橋 耕陽,5,53
滋賀レイクスターズ,狩野 祐介,チャールズ・ローズ,5,54
滋賀レイクスターズ,狩野 祐介,高橋 耕陽,5,55
滋賀レイクスターズ,クレイグ・ブラッキンズ,狩俣 昌也,4,56
滋賀レイクスターズ,シェーファー アヴィ幸樹,ヘンリー・ウォーカー,4,57
滋賀レイクスターズ,シェーファー アヴィ幸樹,高橋 耕陽,4,58
滋賀レイクスターズ,チャールズ・ローズ,シェーファー アヴィ幸樹,4,59
滋賀レイクスターズ,チャールズ・ローズ,ヘンリー・ウォーカー,4,60
滋賀レイクスターズ,高橋 耕陽,齋藤 拓実,4,61
滋賀レイクスターズ,佐藤 卓磨,狩俣 昌也,4,62
滋賀レイクスターズ,狩俣 昌也,シェーファー アヴィ幸樹,4,63
滋賀レイクスターズ,狩野 祐介,ジェフ・エアーズ,4,64
滋賀レイクスターズ,シェーファー アヴィ幸樹,狩俣 昌也,3,65
滋賀レイクスターズ,シェーファー アヴィ幸樹,齋藤 拓実,3,66
滋賀レイクスターズ,ジェフ・エアーズ,シェーファー アヴィ幸樹,3,67
滋賀レイクスターズ,チャールズ・ローズ,佐藤 卓磨,3,68
滋賀レイクスターズ,チャールズ・ローズ,齋藤 拓実,3,69
滋賀レイクスターズ,伊藤 大司,高橋 耕陽,3,70
滋賀レイクスターズ,荒尾 岳,高橋 耕陽,3,71
滋賀レイクスターズ,高橋 耕陽,チャールズ・ローズ,3,72
滋賀レイクスターズ,高橋 耕陽,狩俣 昌也,3,73
滋賀レイクスターズ,狩俣 昌也,チャールズ・ローズ,3,74
滋賀レイクスターズ,齋藤 拓実,谷口 光貴,3,75
滋賀レイクスターズ,クレイグ・ブラッキンズ,シェーファー アヴィ幸樹,2,76
滋賀レイクスターズ,シェーファー アヴィ幸樹,チャールズ・ローズ,2,77
滋賀レイクスターズ,シェーファー アヴィ幸樹,狩野 祐介,2,78
滋賀レイクスターズ,ジェフ・エアーズ,狩俣 昌也,2,79
滋賀レイクスターズ,チャールズ・ローズ,中村 功平,2,80
滋賀レイクスターズ,ヘンリー・ウォーカー,谷口 光貴,2,81
滋賀レイクスターズ,伊藤 大司,シェーファー アヴィ幸樹,2,82
滋賀レイクスターズ,伊藤 大司,齋藤 拓実,2,83
滋賀レイクスターズ,荒尾 岳,狩野 祐介,2,84
滋賀レイクスターズ,高橋 耕陽,荒尾 岳,2,85
滋賀レイクスターズ,高橋 耕陽,中村 功平,2,86
滋賀レイクスターズ,佐藤 卓磨,谷口 光貴,2,87
滋賀レイクスターズ,谷口 光貴,クレイグ・ブラッキンズ,2,88
滋賀レイクスターズ,中村 功平,シェーファー アヴィ幸樹,2,89
滋賀レイクスターズ,シェーファー アヴィ幸樹,伊藤 大司,1,90
滋賀レイクスターズ,シェーファー アヴィ幸樹,谷口 光貴,1,91
滋賀レイクスターズ,ジェフ・エアーズ,ヘンリー・ウォーカー,1,92
滋賀レイクスターズ,ジェフ・エアーズ,中村 功平,1,93
滋賀レイクスターズ,チャールズ・ローズ,狩俣 昌也,1,94
滋賀レイクスターズ,チャールズ・ローズ,谷口 光貴,1,95
滋賀レイクスターズ,伊藤 大司,クレイグ・ブラッキンズ,1,96
滋賀レイクスターズ,伊藤 大司,チャールズ・ローズ,1,97
滋賀レイクスターズ,伊藤 大司,ヘンリー・ウォーカー,1,98
滋賀レイクスターズ,伊藤 大司,佐藤 卓磨,1,99
滋賀レイクスターズ,伊藤 大司,谷口 光貴,1,100
滋賀レイクスターズ,荒尾 岳,ジェフ・エアーズ,1,101
滋賀レイクスターズ,荒尾 岳,中村 功平,1,102
滋賀レイクスターズ,高橋 耕陽,伊藤 大司,1,103
滋賀レイクスターズ,高橋 耕陽,前田 怜緒,1,104
滋賀レイクスターズ,高橋 耕陽,谷口 光貴,1,105
滋賀レイクスターズ,狩俣 昌也,前田 怜緒,1,106
滋賀レイクスターズ,狩俣 昌也,谷口 光貴,1,107
滋賀レイクスターズ,狩俣 昌也,齋藤 拓実,1,108
滋賀レイクスターズ,狩野 祐介,狩俣 昌也,1,109
滋賀レイクスターズ,谷口 光貴,シェーファー アヴィ幸樹,1,110
滋賀レイクスターズ,谷口 光貴,ジェフ・エアーズ,1,111
滋賀レイクスターズ,谷口 光貴,ヘンリー・ウォーカー,1,112
滋賀レイクスターズ,谷口 光貴,齋藤 拓実,1,113
滋賀レイクスターズ,齋藤 拓実,伊藤 大司,1,114
滋賀レイクスターズ,齋藤 拓実,狩俣 昌也,1,115
秋田ノーザンハピネッツ,中山 拓哉,ジャスティン・キーナン,25,1
秋田ノーザンハピネッツ,伊藤 駿,ジャスティン・キーナン,22,2
秋田ノーザンハピネッツ,細谷 将司,ジャスティン・キーナン,19,3
秋田ノーザンハピネッツ,伊藤 駿,古川 孝敏,16,4
秋田ノーザンハピネッツ,中山 拓哉,カディーム・コールビー,16,5
秋田ノーザンハピネッツ,伊藤 駿,カディーム・コールビー,15,6
秋田ノーザンハピネッツ,古川 孝敏,ジャスティン・キーナン,15,7
秋田ノーザンハピネッツ,伊藤 駿,ウィリアムス ニカ,14,8
秋田ノーザンハピネッツ,伊藤 駿,保岡 龍斗,14,9
秋田ノーザンハピネッツ,細谷 将司,カディーム・コールビー,14,10
秋田ノーザンハピネッツ,細谷 将司,古川 孝敏,13,11
秋田ノーザンハピネッツ,保岡 龍斗,ジャスティン・キーナン,13,12
秋田ノーザンハピネッツ,細谷 将司,ウィリアムス ニカ,12,13
秋田ノーザンハピネッツ,細谷 将司,保岡 龍斗,12,14
秋田ノーザンハピネッツ,中山 拓哉,保岡 龍斗,12,15
秋田ノーザンハピネッツ,カディーム・コールビー,古川 孝敏,11,16
秋田ノーザンハピネッツ,古川 孝敏,カディーム・コールビー,11,17
秋田ノーザンハピネッツ,伊藤 駿,ハビエル・カーター,10,18
秋田ノーザンハピネッツ,中山 拓哉,ハビエル・カーター,10,19
秋田ノーザンハピネッツ,中山 拓哉,細谷 将司,10,20
秋田ノーザンハピネッツ,保岡 龍斗,カディーム・コールビー,10,21
秋田ノーザンハピネッツ,白濱 僚祐,ウィリアムス ニカ,9,22
秋田ノーザンハピネッツ,白濱 僚祐,ジャスティン・キーナン,9,23
秋田ノーザンハピネッツ,ジャスティン・キーナン,古川 孝敏,8,24
秋田ノーザンハピネッツ,ジャスティン・キーナン,中山 拓哉,8,25
秋田ノーザンハピネッツ,細谷 将司,中山 拓哉,8,26
秋田ノーザンハピネッツ,細谷 将司,白濱 僚祐,8,27
秋田ノーザンハピネッツ,白濱 僚祐,ハビエル・カーター,8,28
秋田ノーザンハピネッツ,保岡 龍斗,細谷 将司,8,29
秋田ノーザンハピネッツ,野本 建吾,カディーム・コールビー,8,30
秋田ノーザンハピネッツ,野本 建吾,細谷 将司,8,31
秋田ノーザンハピネッツ,ウィリアムス ニカ,保岡 龍斗,7,32
秋田ノーザンハピネッツ,ジャスティン・キーナン,細谷 将司,7,33
秋田ノーザンハピネッツ,ジャスティン・キーナン,保岡 龍斗,7,34
秋田ノーザンハピネッツ,ハビエル・カーター,細谷 将司,7,35
秋田ノーザンハピネッツ,伊藤 駿,野本 建吾,7,36
秋田ノーザンハピネッツ,古川 孝敏,ハビエル・カーター,7,37
秋田ノーザンハピネッツ,中山 拓哉,ウィリアムス ニカ,7,38
秋田ノーザンハピネッツ,中山 拓哉,古川 孝敏,7,39
秋田ノーザンハピネッツ,中山 拓哉,野本 建吾,7,40
秋田ノーザンハピネッツ,長谷川 暢,ウィリアムス ニカ,7,41
秋田ノーザンハピネッツ,保岡 龍斗,野本 建吾,7,42
秋田ノーザンハピネッツ,野本 建吾,ウィリアムス ニカ,7,43
秋田ノーザンハピネッツ,ウィリアムス ニカ,ジャスティン・キーナン,6,44
秋田ノーザンハピネッツ,カディーム・コールビー,ジャスティン・キーナン,6,45
秋田ノーザンハピネッツ,ジャスティン・キーナン,カディーム・コールビー,6,46
秋田ノーザンハピネッツ,ジャスティン・キーナン,白濱 僚祐,6,47
秋田ノーザンハピネッツ,伊藤 駿,中山 拓哉,6,48
秋田ノーザンハピネッツ,細谷 将司,ハビエル・カーター,6,49
秋田ノーザンハピネッツ,細谷 将司,野本 建吾,6,50
秋田ノーザンハピネッツ,長谷川 暢,保岡 龍斗,6,51
秋田ノーザンハピネッツ,保岡 龍斗,ウィリアムス ニカ,6,52
秋田ノーザンハピネッツ,保岡 龍斗,ハビエル・カーター,6,53
秋田ノーザンハピネッツ,ウィリアムス ニカ,細谷 将司,5,54
秋田ノーザンハピネッツ,カディーム・コールビー,細谷 将司,5,55
秋田ノーザンハピネッツ,ハビエル・カーター,カディーム・コールビー,5,56
秋田ノーザンハピネッツ,伊藤 駿,白濱 僚祐,5,57
秋田ノーザンハピネッツ,古川 孝敏,ウィリアムス ニカ,5,58
秋田ノーザンハピネッツ,長谷川 暢,ジャスティン・キーナン,5,59
秋田ノーザンハピネッツ,長谷川 暢,野本 建吾,5,60
秋田ノーザンハピネッツ,白濱 僚祐,カディーム・コールビー,5,61
秋田ノーザンハピネッツ,白濱 僚祐,細谷 将司,5,62
秋田ノーザンハピネッツ,カディーム・コールビー,ウィリアムス ニカ,4,63
秋田ノーザンハピネッツ,ジャスティン・キーナン,ハビエル・カーター,4,64
秋田ノーザンハピネッツ,ジャスティン・キーナン,多田 武史,4,65
秋田ノーザンハピネッツ,ハビエル・カーター,ウィリアムス ニカ,4,66
秋田ノーザンハピネッツ,ハビエル・カーター,保岡 龍斗,4,67
秋田ノーザンハピネッツ,伊藤 駿,多田 武史,4,68
