"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"2905",23,"〇","横江 豊横江","PG","27:28",9,4,9,"44.4%",1,2,"50.0%",0,0,"-",0,0,0,4,3,1,0,2,4,2,0,6,"3593","奈良"
"2906",24,"","本多 純平本多","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3593","奈良"
"2907",26,"","松本 健児リオン松本","PG/SG","05:51",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,0,1,0,0,"3593","奈良"
"2908",27,"〇","石塚 裕也石塚","SF/PF","26:43",20,10,13,"76.9%",0,0,"-",0,0,"-",2,2,4,2,0,3,1,0,3,0,0,27,"3593","奈良"
"2909",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,0,0,0,0,1,0,0,4,"3593","奈良"
"2910",NA,"","合計","","200:00",71,31,65,"47.7%",7,20,"35.0%",2,5,"40.0%",7,22,29,20,10,12,3,3,15,9,1,88,"3593","奈良"
"2911",1,"〇","増子 匠増子","SF","31:55",12,4,8,"50.0%",2,4,"50.0%",2,2,"100.0%",0,2,2,1,0,2,0,0,0,2,0,13,"3593","東京Z"
"2912",2,"〇","ウィル・クリークモアクリークモア","PF/C","31:50",24,8,15,"53.3%",1,4,"25.0%",7,7,"100.0%",2,9,11,5,4,0,0,1,1,3,0,29,"3593","東京Z"
"2913",3,"","小島 佑太小島","SF/PF","10:42",2,1,2,"50.0%",0,0,"-",0,0,"-",1,3,4,1,1,0,0,0,1,0,0,5,"3593","東京Z"
"2914",11,"〇","ナイジェル・スパイクススパイクス","PF/C","33:51",16,5,11,"45.5%",0,0,"-",6,6,"100.0%",2,4,6,1,1,3,3,1,3,4,1,22,"3593","東京Z"
"2915",14,"〇","柏倉 哲平柏倉","PG","29:43",4,2,7,"28.6%",0,4,"0.0%",0,0,"-",0,0,0,8,2,1,0,0,2,1,0,6,"3593","東京Z"
"2916",22,"","河相 智志河相","SG","15:23",9,3,4,"75.0%",3,3,"100.0%",0,0,"-",0,1,1,3,1,0,0,1,1,0,0,11,"3593","東京Z"
"2917",33,"","西山 達哉西山","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3593","東京Z"
"2918",35,"〇","高山 師門高山","PF","29:18",9,3,6,"50.0%",0,1,"0.0%",3,4,"75.0%",1,4,5,1,3,1,0,0,1,2,0,9,"3593","東京Z"
"2919",41,"","輪島 射矢輪島","SG","02:59",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,-1,"3593","東京Z"
"2920",92,"","村越 圭佑村越","PF","14:19",2,0,2,"0.0%",0,1,"0.0%",2,2,"100.0%",1,1,2,1,0,0,0,0,0,1,0,3,"3593","東京Z"
"2921",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,5,6,0,0,0,0,0,0,0,0,6,"3593","東京Z"
"2922",NA,"","合計","","200:00",78,26,56,"46.4%",6,18,"33.3%",20,21,"95.2%",8,29,37,21,12,7,3,3,9,14,1,103,"3593","東京Z"
"2923",0,"〇","佐藤 公威佐藤","SG","33:05",14,6,11,"54.5%",2,5,"40.0%",0,0,"-",0,4,4,4,2,3,0,0,1,0,0,18,"3604","島根"
"2924",1,"","和田 保彦和田","PG/SG","01:19",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3604","島根"
"2925",6,"","北川 弘北川","PG","18:57",2,0,1,"0.0%",0,0,"-",2,2,"100.0%",0,1,1,0,1,2,0,0,2,1,0,3,"3604","島根"
"2926",11,"","後藤 翔平後藤","PG","12:47",2,1,1,"100.0%",0,0,"-",0,2,"0.0%",0,1,1,0,1,0,0,0,1,4,0,0,"3604","島根"
"2927",13,"","阿部 諒阿部","SG","11:38",5,2,6,"33.3%",0,2,"0.0%",1,1,"100.0%",1,2,3,0,2,0,2,0,0,2,0,4,"3604","島根"
"2928",18,"〇","相馬 卓弥相馬","SG","16:09",12,4,5,"80.0%",2,2,"100.0%",2,2,"100.0%",0,2,2,4,2,2,0,0,2,1,0,17,"3604","島根"
"2929",22,"","小阪 彰久小阪","PF","06:29",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,1,"3604","島根"
"2930",24,"〇","伊集 貴也伊集","PG","21:23",5,2,8,"25.0%",1,3,"33.3%",0,2,"0.0%",0,1,1,6,1,1,0,0,0,1,0,4,"3604","島根"
"2931",25,"〇","ロスコ・アレンアレン","SF","38:13",24,10,16,"62.5%",0,3,"0.0%",4,4,"100.0%",2,3,5,5,6,2,0,0,3,4,1,24,"3604","島根"
"2932",30,"〇","ジーノ・ポマーレポマーレ","PF","40:00",17,8,12,"66.7%",0,0,"-",1,1,"100.0%",2,10,12,3,2,1,1,1,4,2,0,28,"3604","島根"
"2933",50,"","梅津 大介梅津","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3604","島根"
"2934",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,3,6,0,0,0,0,0,0,0,0,6,"3604","島根"
"2935",NA,"","合計","","200:00",83,34,62,"54.8%",5,15,"33.3%",10,14,"71.4%",8,28,36,22,18,11,3,1,14,15,1,105,"3604","島根"
"2936",1,"","樋口 真斗樋口","SG","23:31",12,5,7,"71.4%",2,2,"100.0%",0,0,"-",2,1,3,3,1,1,0,0,0,1,0,16,"3604","奈良"
"2937",2,"〇","ゲイリー・ハミルトンハミルトン","C","40:00",16,8,15,"53.3%",0,0,"-",0,0,"-",1,14,15,10,6,1,0,0,2,3,0,29,"3604","奈良"
"2938",3,"〇","前村 雄大前村","PG/SG","16:29",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,0,0,1,1,0,0,0,3,1,0,4,"3604","奈良"
"2939",4,"〇","ジェフリー・パーマーパーマー","PF","40:00",8,3,10,"30.0%",0,3,"0.0%",2,5,"40.0%",1,5,6,3,6,4,1,1,4,5,0,6,"3604","奈良"
"2940",5,"","仁平 拓海仁平","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3604","奈良"
"2941",10,"","種市 幸祐種市","SG/SF","23:37",12,4,6,"66.7%",3,4,"75.0%",1,1,"100.0%",0,0,0,1,0,1,0,0,0,1,0,12,"3604","奈良"
"2942",13,"〇","小松 秀平小松","SG","24:19",7,3,6,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,2,0,0,3,0,0,7,"3604","奈良"
"2943",23,"","横江 豊横江","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3604","奈良"
"2944",24,"","本多 純平本多","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3604","奈良"
"2945",26,"","松本 健児リオン松本","PG/SG","19:54",7,3,6,"50.0%",0,1,"0.0%",1,2,"50.0%",0,1,1,1,1,1,0,1,1,2,0,5,"3604","奈良"
"2946",27,"〇","石塚 裕也石塚","SF/PF","12:10",6,3,8,"37.5%",0,0,"-",0,0,"-",0,0,0,0,2,0,0,1,2,0,0,-1,"3604","奈良"
"2947",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3604","奈良"
"2948",NA,"","合計","","200:00",73,31,61,"50.8%",7,13,"53.8%",4,8,"50.0%",4,22,26,20,18,10,1,3,15,13,0,78,"3604","奈良"
"2949",1,"〇","中西 良太中西","PF","22:38",8,2,7,"28.6%",0,0,"-",4,6,"66.7%",1,0,1,0,0,0,1,1,1,4,0,3,"3542","熊本"
"2950",2,"〇","古野 拓巳古野","PG","32:37",20,7,14,"50.0%",3,6,"50.0%",3,3,"100.0%",1,4,5,6,2,2,0,0,2,4,0,24,"3542","熊本"
"2951",6,"","柿内 輝心柿内","PG","07:23",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,2,"3542","熊本"
"2952",7,"〇","小林 慎太郎小林","SG","26:43",8,2,6,"33.3%",1,2,"50.0%",3,4,"75.0%",0,3,3,1,1,1,0,1,3,2,0,7,"3542","熊本"
"2953",8,"〇","ジョシュ・ドゥインカードゥインカー","PF","35:59",14,5,13,"38.5%",2,2,"100.0%",2,3,"66.7%",1,5,6,1,1,1,2,2,2,4,0,14,"3542","熊本"
"2954",11,"","福田 真生福田","SF","16:29",5,2,2,"100.0%",1,1,"100.0%",0,0,"-",0,3,3,0,0,1,1,0,3,0,0,10,"3542","熊本"
"2955",13,"","俊野 佳彦俊野","SG/SF","20:45",14,3,10,"30.0%",1,3,"33.3%",7,7,"100.0%",2,1,3,0,0,1,0,1,2,5,0,11,"3542","熊本"
"2956",15,"","寺下 太基寺下","SF/PF","01:59",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,1,0,0,0,0,0,0,0,2,"3542","熊本"
"2957",21,"","西谷 亮一西谷","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3542","熊本"
"2958",23,"〇","チェハーレス・タプスコットタプスコット","SF/PF","35:27",13,5,14,"35.7%",0,1,"0.0%",3,5,"60.0%",4,6,10,8,1,2,0,0,0,3,0,21,"3542","熊本"
"2959",47,"","並里 祐並里","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3542","熊本"
"2960",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,4,5,0,1,0,0,0,0,0,0,4,"3542","熊本"
"2961",NA,"","合計","","200:00",84,27,68,"39.7%",8,16,"50.0%",22,28,"78.6%",11,26,37,18,6,8,4,5,14,22,0,98,"3542","熊本"
"2962",0,"〇","佐藤 公威佐藤","SG","21:27",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,3,3,1,0,0,0,0,3,0,0,4,"3542","島根"
"2963",1,"","和田 保彦和田","PG/SG","04:51",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,1,1,0,0,"3542","島根"
"2964",6,"〇","北川 弘北川","PG","27:41",10,4,10,"40.0%",2,4,"50.0%",0,0,"-",0,1,1,4,2,0,0,0,5,0,0,7,"3542","島根"
"2965",8,"〇","グレゴリー・エチェニケエチェニケ","C","37:55",20,9,13,"69.2%",0,0,"-",2,2,"100.0%",9,11,20,2,3,1,3,0,4,3,2,39,"3542","島根"
"2966",11,"","後藤 翔平後藤","PG","25:05",5,2,6,"33.3%",0,2,"0.0%",1,2,"50.0%",0,2,2,6,0,2,0,0,2,4,0,10,"3542","島根"
"2967",13,"","阿部 諒阿部","SG","05:46",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,1,0,1,0,0,"3542","島根"
"2968",18,"〇","相馬 卓弥相馬","SG","35:23",22,8,24,"33.3%",3,8,"37.5%",3,4,"75.0%",2,4,6,6,3,0,1,3,2,3,0,15,"3542","島根"
"2969",22,"","小阪 彰久小阪","PF","06:01",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,2,"3542","島根"
"2970",24,"","伊集 貴也伊集","PG","00:07",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3542","島根"
"2971",30,"〇","ジーノ・ポマーレポマーレ","PF","35:44",16,8,17,"47.1%",0,0,"-",0,0,"-",3,6,9,2,2,0,1,0,4,2,0,17,"3542","島根"
"2972",50,"","梅津 大介梅津","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3542","島根"
"2973",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,2,6,0,2,0,0,0,0,0,0,4,"3542","島根"
"2974",NA,"","合計","","200:00",78,33,77,"42.9%",6,17,"35.3%",6,8,"75.0%",18,31,49,21,13,3,5,4,23,14,2,97,"3542","島根"
"2975",1,"〇","中西 良太中西","PF","33:14",24,9,18,"50.0%",0,0,"-",6,10,"60.0%",8,5,13,3,2,1,0,4,2,6,0,26,"3543","熊本"
"2976",2,"〇","古野 拓巳古野","PG","33:11",11,4,12,"33.3%",2,6,"33.3%",1,1,"100.0%",0,2,2,4,4,1,0,1,5,2,0,6,"3543","熊本"
"2977",6,"","柿内 輝心柿内","PG","07:59",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,2,0,0,0,0,2,1,0,3,"3543","熊本"
"2978",7,"〇","小林 慎太郎小林","SG","28:57",0,0,5,"0.0%",0,4,"0.0%",0,0,"-",1,0,1,1,0,0,0,0,2,0,0,-3,"3543","熊本"
"2979",8,"〇","ジョシュ・ドゥインカードゥインカー","PF","34:33",15,6,16,"37.5%",2,5,"40.0%",1,2,"50.0%",0,11,11,2,0,1,1,0,2,2,1,19,"3543","熊本"
"2980",11,"","福田 真生福田","SF","08:51",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,0,2,0,0,0,0,0,0,-2,"3543","熊本"
"2981",13,"","俊野 佳彦俊野","SG/SF","18:05",4,1,3,"33.3%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,2,1,0,1,2,1,0,1,"3543","熊本"
"2982",15,"","寺下 太基寺下","SF/PF","00:40",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3543","熊本"
"2983",21,"","西谷 亮一西谷","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3543","熊本"
"2984",23,"〇","チェハーレス・タプスコットタプスコット","SF/PF","34:30",25,11,15,"73.3%",1,1,"100.0%",2,2,"100.0%",4,3,7,9,4,2,0,0,3,4,0,35,"3543","熊本"
"2985",47,"","並里 祐並里","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3543","熊本"
"2986",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3543","熊本"
"2987",NA,"","合計","","200:00",81,32,72,"44.4%",5,19,"26.3%",12,17,"70.6%",15,22,37,21,15,6,1,6,18,16,1,86,"3543","熊本"
"2988",0,"〇","佐藤 公威佐藤","SG","36:09",21,8,11,"72.7%",3,3,"100.0%",2,2,"100.0%",0,4,4,2,2,1,0,0,3,2,0,23,"3543","島根"
"2989",1,"","和田 保彦和田","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3543","島根"
"2990",6,"〇","北川 弘北川","PG","18:23",10,3,5,"60.0%",2,3,"66.7%",2,2,"100.0%",0,0,0,2,1,0,0,0,1,3,0,9,"3543","島根"
"2991",8,"〇","グレゴリー・エチェニケエチェニケ","C","39:27",20,6,9,"66.7%",0,0,"-",8,10,"80.0%",5,11,16,4,2,2,5,0,2,7,0,40,"3543","島根"
"2992",11,"","後藤 翔平後藤","PG","24:27",4,2,4,"50.0%",0,1,"0.0%",0,2,"0.0%",0,4,4,4,2,2,0,0,2,1,0,8,"3543","島根"
"2993",13,"","阿部 諒阿部","SG","00:33",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,0,"3543","島根"
"2994",18,"〇","相馬 卓弥相馬","SG","21:04",11,5,11,"45.5%",1,5,"20.0%",0,0,"-",0,2,2,4,2,0,0,0,1,0,0,9,"3543","島根"
"2995",22,"〇","小阪 彰久小阪","PF","36:39",10,4,8,"50.0%",0,0,"-",2,2,"100.0%",0,1,1,1,0,1,1,0,4,1,0,10,"3543","島根"
"2996",24,"","伊集 貴也伊集","PG","19:38",12,4,7,"57.1%",3,4,"75.0%",1,2,"50.0%",0,1,1,3,3,1,0,1,2,4,0,10,"3543","島根"
"2997",42,"","コナー・クリフォードクリフォード","C","03:40",0,0,3,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-3,"3543","島根"
"2998",50,"","梅津 大介梅津","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3543","島根"
"2999",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,1,0,0,0,0,0,0,2,"3543","島根"
"3000",NA,"","合計","","200:00",88,32,59,"54.2%",9,16,"56.3%",15,20,"75.0%",6,26,32,20,13,7,6,1,16,18,0,108,"3543","島根"
"3001",1,"〇","中島 良史中島","PG/SG","21:51",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,2,2,2,1,0,0,1,0,1,0,3,"3546","山形"
"3002",2,"","高松 勇介高松","PG","16:43",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,2,5,0,-2,"3546","山形"
"3003",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3546","山形"
"3004",7,"","古橋 広樹古橋","SG/SF","22:25",12,5,11,"45.5%",2,4,"50.0%",0,0,"-",0,1,1,0,1,2,0,1,1,1,0,8,"3546","山形"
"3005",9,"〇","佐藤 正成佐藤","SG/SF","28:27",2,1,9,"11.1%",0,3,"0.0%",0,0,"-",1,0,1,0,1,1,0,1,0,0,0,-5,"3546","山形"
"3006",11,"","秋山 熙秋山","PG","00:10",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3546","山形"
"3007",12,"","高濱 拓矢高濱","SG","01:19",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3546","山形"
"3008",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","32:37",15,6,14,"42.9%",2,2,"100.0%",1,2,"50.0%",5,11,16,7,4,1,0,3,2,2,0,26,"3546","山形"
"3009",34,"〇","ブレット・ビスピンビスピン","PF/C","23:21",4,2,11,"18.2%",0,0,"-",0,0,"-",4,2,6,3,4,1,0,2,4,1,0,1,"3546","山形"
"3010",37,"〇","河野 誠司河野","PG","29:05",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",0,2,2,3,1,0,0,0,1,3,0,7,"3546","山形"
"3011",50,"","伊澤 実孝伊澤","SF/PF","21:36",11,5,15,"33.3%",1,3,"33.3%",0,0,"-",0,5,5,1,1,0,0,0,1,0,0,6,"3546","山形"
"3012",75,"","赤土 裕典赤土","SF/PF","02:26",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3546","山形"
"3013",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",6,0,6,0,5,0,0,0,0,0,0,1,"3546","山形"
"3014",NA,"","合計","","200:00",53,23,74,"31.1%",6,18,"33.3%",1,2,"50.0%",16,23,39,17,20,5,0,8,11,13,0,42,"3546","山形"
"3015",0,"〇","佐藤 公威佐藤","SG","21:56",2,1,6,"16.7%",0,2,"0.0%",0,0,"-",0,3,3,5,0,1,0,0,2,0,0,6,"3546","島根"
"3016",1,"","和田 保彦和田","PG/SG","17:25",3,1,4,"25.0%",0,2,"0.0%",1,2,"50.0%",0,2,2,2,0,3,0,0,4,1,0,6,"3546","島根"
"3017",6,"〇","北川 弘北川","PG","19:07",8,3,5,"60.0%",2,4,"50.0%",0,0,"-",0,1,1,3,1,2,0,0,3,3,0,11,"3546","島根"
"3018",8,"〇","グレゴリー・エチェニケエチェニケ","C","31:10",22,10,16,"62.5%",0,0,"-",2,3,"66.7%",3,8,11,2,3,0,5,0,1,4,1,30,"3546","島根"
"3019",11,"","後藤 翔平後藤","PG","09:32",3,1,1,"100.0%",1,1,"100.0%",0,2,"0.0%",0,2,2,3,1,1,0,0,1,1,0,6,"3546","島根"
"3020",13,"","阿部 諒阿部","SG","07:27",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,1,0,1,0,0,0,0,0,6,"3546","島根"
"3021",18,"〇","相馬 卓弥相馬","SG","22:47",10,4,8,"50.0%",2,3,"66.7%",0,0,"-",0,2,2,3,0,1,0,0,0,0,0,12,"3546","島根"
"3022",22,"","小阪 彰久小阪","PF","11:46",4,2,3,"66.7%",0,0,"-",0,0,"-",0,2,2,2,0,0,0,0,1,1,0,7,"3546","島根"
"3023",24,"","伊集 貴也伊集","PG","21:52",16,7,11,"63.6%",2,5,"40.0%",0,0,"-",0,1,1,6,0,1,0,0,1,1,0,20,"3546","島根"
"3024",30,"〇","ジーノ・ポマーレポマーレ","PF","32:03",20,10,13,"76.9%",0,0,"-",0,0,"-",2,9,11,9,2,1,3,0,0,0,0,39,"3546","島根"
"3025",50,"","梅津 大介梅津","SF","04:55",2,1,2,"50.0%",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,3,"3546","島根"
"3026",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3546","島根"
"3027",NA,"","合計","","200:00",95,42,72,"58.3%",8,19,"42.1%",3,7,"42.9%",8,32,40,36,7,11,8,0,13,11,1,149,"3546","島根"
"3028",1,"〇","中島 良史中島","PG/SG","24:21",9,3,7,"42.9%",2,4,"50.0%",1,2,"50.0%",1,0,1,1,2,2,0,0,1,2,0,6,"3547","山形"
"3029",2,"","高松 勇介高松","PG","25:07",5,1,9,"11.1%",0,2,"0.0%",3,4,"75.0%",0,3,3,2,1,0,0,0,3,6,0,0,"3547","山形"
"3030",6,"","岩田 涼太岩田","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","山形"
"3031",7,"","古橋 広樹古橋","SG/SF","24:06",6,2,6,"33.3%",2,3,"66.7%",0,0,"-",1,2,3,1,2,0,0,0,2,0,0,4,"3547","山形"
"3032",9,"〇","佐藤 正成佐藤","SG/SF","17:05",11,5,6,"83.3%",0,0,"-",1,2,"50.0%",0,0,0,1,1,0,0,0,0,2,0,9,"3547","山形"
"3033",11,"","秋山 熙秋山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","山形"
"3034",12,"","高濱 拓矢高濱","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","山形"
"3035",14,"〇","チュクゥディエベレ・マドゥアバムマドゥアバム","PF/C","36:35",8,4,7,"57.1%",0,0,"-",0,1,"0.0%",7,4,11,1,2,2,4,0,3,2,2,20,"3547","山形"
"3036",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","33:24",24,10,23,"43.5%",0,2,"0.0%",4,6,"66.7%",4,10,14,5,2,0,0,4,3,6,1,26,"3547","山形"
"3037",37,"〇","河野 誠司河野","PG","29:21",5,2,8,"25.0%",1,4,"25.0%",0,0,"-",0,2,2,2,3,0,0,0,2,1,0,0,"3547","山形"
"3038",50,"","伊澤 実孝伊澤","SF/PF","09:49",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3547","山形"
"3039",75,"","赤土 裕典赤土","SF/PF","00:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3547","山形"
"3040",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,1,0,0,0,0,0,0,4,"3547","山形"
"3041",NA,"","合計","","200:00",68,27,67,"40.3%",5,16,"31.3%",9,15,"60.0%",15,24,39,13,14,4,4,4,15,19,3,68,"3547","山形"
"3042",0,"〇","佐藤 公威佐藤","SG","27:58",2,1,6,"16.7%",0,2,"0.0%",0,0,"-",0,2,2,0,1,1,0,0,2,0,0,-1,"3547","島根"
"3043",1,"","和田 保彦和田","PG/SG","08:43",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,0,0,0,3,0,0,2,"3547","島根"
"3044",6,"〇","北川 弘北川","PG","29:25",6,1,3,"33.3%",1,2,"50.0%",3,4,"75.0%",1,2,3,4,0,0,0,0,3,3,0,10,"3547","島根"
"3045",8,"〇","グレゴリー・エチェニケエチェニケ","C","39:35",21,8,16,"50.0%",0,0,"-",5,5,"100.0%",8,10,18,3,6,3,2,1,3,4,1,33,"3547","島根"
"3046",11,"","後藤 翔平後藤","PG","17:16",0,0,3,"0.0%",0,1,"0.0%",0,2,"0.0%",0,0,0,3,0,0,0,2,1,3,0,-2,"3547","島根"
"3047",13,"","阿部 諒阿部","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","島根"
"3048",18,"〇","相馬 卓弥相馬","SG","28:47",8,3,13,"23.1%",2,5,"40.0%",0,0,"-",0,4,4,5,3,1,0,0,2,1,0,5,"3547","島根"
"3049",22,"","小阪 彰久小阪","PF","00:25",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","島根"
"3050",24,"","伊集 貴也伊集","PG","07:51",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",1,0,1,2,1,1,0,1,3,0,0,3,"3547","島根"
"3051",30,"〇","ジーノ・ポマーレポマーレ","PF","40:00",29,13,22,"59.1%",0,0,"-",3,3,"100.0%",4,9,13,3,3,2,2,0,2,3,0,37,"3547","島根"
"3052",50,"","梅津 大介梅津","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3547","島根"
"3053",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3547","島根"
"3054",NA,"","合計","","200:00",73,29,71,"40.8%",4,13,"30.8%",11,14,"78.6%",17,28,45,20,15,8,4,4,19,14,1,90,"3547","島根"
"3055",0,"〇","佐藤 公威佐藤","SG","32:33",3,1,12,"8.3%",0,7,"0.0%",1,2,"50.0%",0,0,0,0,1,2,0,0,1,2,0,-8,"3574","島根"
"3056",1,"","和田 保彦和田","PG/SG","10:39",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,2,1,0,0,0,2,0,0,-3,"3574","島根"
"3057",6,"〇","北川 弘北川","PG","27:14",6,2,6,"33.3%",2,5,"40.0%",0,0,"-",0,2,2,5,1,0,0,0,4,0,0,8,"3574","島根"
"3058",8,"〇","グレゴリー・エチェニケエチェニケ","C","38:02",32,14,15,"93.3%",0,0,"-",4,7,"57.1%",7,4,11,0,1,2,1,0,5,8,3,41,"3574","島根"
"3059",11,"","後藤 翔平後藤","PG","10:48",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,0,3,0,0,0,1,0,0,-3,"3574","島根"
"3060",13,"","阿部 諒阿部","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3574","島根"
"3061",18,"〇","相馬 卓弥相馬","SG","29:46",11,4,13,"30.8%",3,6,"50.0%",0,0,"-",0,0,0,4,4,1,0,1,2,1,0,3,"3574","島根"
"3062",22,"","小阪 彰久小阪","PF","05:08",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,2,0,0,-1,"3574","島根"
