"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"476",5,"〇","ダニエル・ミラーミラー","C","38:12",8,3,7,"42.9%",0,0,"-",2,4,"50.0%",2,7,9,3,2,2,0,0,3,3,1,14,"3562","仙台"
"477",6,"","新号 健新号","PG","09:11",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",2,0,2,2,0,0,0,0,0,0,0,2,"3562","仙台"
"478",7,"〇","澤邉 圭太澤邉","SG","32:00",31,9,13,"69.2%",3,5,"60.0%",10,11,"90.9%",1,4,5,2,2,1,0,1,2,8,0,32,"3562","仙台"
"479",8,"〇","月野 雅人月野","PG","35:49",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",2,2,4,4,2,1,0,0,2,1,0,6,"3562","仙台"
"480",10,"","菅澤 紀行菅澤","PF","09:42",4,1,4,"25.0%",1,2,"50.0%",1,2,"50.0%",1,1,2,0,0,0,0,1,0,3,0,2,"3562","仙台"
"481",11,"〇","白戸 大聖白戸","SG","35:07",16,6,15,"40.0%",4,9,"44.4%",0,0,"-",0,6,6,2,2,0,0,0,3,1,0,13,"3562","仙台"
"482",12,"","泉 秀岳泉","SF","13:04",2,0,3,"0.0%",0,2,"0.0%",2,2,"100.0%",0,0,0,0,1,0,0,0,0,1,0,-2,"3562","仙台"
"483",22,"","宮本 滉希宮本","PF","06:25",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,2,"3562","仙台"
"484",32,"","安部 潤安部","PG/SG","09:49",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",1,1,2,1,3,0,0,0,1,0,0,2,"3562","仙台"
"485",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,0,"3562","仙台"
"486",NA,"","合計","","225:00",85,29,64,"45.3%",11,28,"39.3%",16,23,"69.6%",11,28,39,19,17,5,1,3,17,22,1,90,"3562","仙台"
"487",0,"〇","小淵 雅小淵","PG/SG","28:06",6,3,5,"60.0%",0,0,"-",0,0,"-",2,3,5,2,2,2,0,0,4,0,0,11,"3562","群馬"
"488",1,"〇","トーマス・ケネディケネディ","SF/PF","33:25",25,10,18,"55.6%",1,3,"33.3%",4,5,"80.0%",1,4,5,3,2,1,0,1,5,3,0,23,"3562","群馬"
"489",7,"〇","古牧 昌也古牧","SG","15:22",0,0,3,"0.0%",0,0,"-",0,0,"-",1,1,2,1,1,1,0,0,1,2,0,0,"3562","群馬"
"490",8,"","新川 敬大新川","SG/SF","24:41",4,2,3,"66.7%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,1,0,5,"3562","群馬"
"491",11,"","藤原 隆充藤原","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3562","群馬"
"492",14,"〇","佐藤 文哉佐藤","PG/SG","27:52",8,3,12,"25.0%",2,4,"50.0%",0,0,"-",0,2,2,0,1,0,0,0,0,1,0,0,"3562","群馬"
"493",15,"","嶋田 基志嶋田","C","15:19",2,1,3,"33.3%",0,0,"-",0,0,"-",1,4,5,0,1,1,0,0,3,1,0,5,"3562","群馬"
"494",26,"","中野 広大中野","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3562","群馬"
"495",31,"〇","アブドゥーラ・クウソークウソー","C","41:16",23,10,17,"58.8%",0,0,"-",3,8,"37.5%",5,6,11,2,1,1,3,0,4,7,0,27,"3562","群馬"
"496",33,"","喜久山 貴一喜久山","PG","19:49",12,4,11,"36.4%",2,5,"40.0%",2,2,"100.0%",2,1,3,0,1,1,0,0,0,2,0,8,"3562","群馬"
"497",51,"","根東 裕隆根東","PG/SG","19:10",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,7,2,1,0,0,4,0,0,6,"3562","群馬"
"498",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,2,0,0,0,0,0,0,0,"3562","群馬"
"499",NA,"","合計","","225:00",80,33,73,"45.2%",5,12,"41.7%",9,15,"60.0%",13,25,38,15,13,8,3,1,22,17,0,85,"3562","群馬"
"500",1,"〇","タイラー・ハリスハリス","PF","29:24",8,4,14,"28.6%",0,1,"0.0%",0,0,"-",3,9,12,3,7,0,1,0,3,0,0,7,"3563","仙台"
"501",5,"〇","ダニエル・ミラーミラー","C","37:25",10,4,9,"44.4%",0,0,"-",2,4,"50.0%",1,8,9,2,2,1,1,0,3,5,0,14,"3563","仙台"
"502",6,"","新号 健新号","PG","13:56",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,2,1,0,2,"3563","仙台"
"503",7,"〇","澤邉 圭太澤邉","SG","16:10",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,2,2,0,0,0,0,2,0,-1,"3563","仙台"
"504",8,"〇","月野 雅人月野","PG","29:03",13,5,10,"50.0%",2,3,"66.7%",1,1,"100.0%",0,1,1,4,1,1,0,0,2,0,0,13,"3563","仙台"
"505",10,"","菅澤 紀行菅澤","PF","11:54",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,3,3,2,1,0,0,0,2,1,0,1,"3563","仙台"
"506",11,"〇","白戸 大聖白戸","SG","26:29",9,4,7,"57.1%",1,2,"50.0%",0,0,"-",0,2,2,0,2,0,0,1,3,1,0,6,"3563","仙台"
"507",12,"","泉 秀岳泉","SF","20:33",5,1,4,"25.0%",1,3,"33.3%",2,2,"100.0%",1,4,5,0,1,2,0,0,2,1,0,8,"3563","仙台"
"508",22,"","宮本 滉希宮本","PF","01:17",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3563","仙台"
"509",32,"","安部 潤安部","PG/SG","13:49",3,1,7,"14.3%",1,5,"20.0%",0,0,"-",1,0,1,1,0,0,0,0,3,0,0,-1,"3563","仙台"
"510",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,2,"3563","仙台"
"511",NA,"","合計","","200:00",48,19,57,"33.3%",5,18,"27.8%",5,7,"71.4%",8,31,39,14,16,4,2,1,21,11,0,51,"3563","仙台"
"512",0,"〇","小淵 雅小淵","PG/SG","24:49",10,4,9,"44.4%",1,2,"50.0%",1,2,"50.0%",0,3,3,4,0,0,1,0,1,2,0,12,"3563","群馬"
"513",1,"〇","トーマス・ケネディケネディ","SF/PF","33:50",26,10,19,"52.6%",2,7,"28.6%",4,5,"80.0%",2,7,9,4,3,2,0,0,3,4,0,28,"3563","群馬"
"514",7,"〇","古牧 昌也古牧","SG","30:58",3,0,2,"0.0%",0,0,"-",3,4,"75.0%",2,3,5,3,1,2,0,0,2,3,0,9,"3563","群馬"
"515",8,"","新川 敬大新川","SG/SF","07:24",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",1,0,1,0,0,0,0,0,1,1,0,-2,"3563","群馬"
"516",11,"","藤原 隆充藤原","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3563","群馬"
"517",14,"〇","佐藤 文哉佐藤","PG/SG","21:23",11,4,9,"44.4%",1,2,"50.0%",2,3,"66.7%",0,0,0,1,1,0,0,0,0,2,0,5,"3563","群馬"
"518",15,"","嶋田 基志嶋田","C","10:47",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,1,0,1,0,1,"3563","群馬"
"519",26,"","中野 広大中野","SG","03:02",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3563","群馬"
"520",31,"〇","アブドゥーラ・クウソークウソー","C","33:18",13,5,13,"38.5%",0,0,"-",3,6,"50.0%",6,11,17,3,3,2,0,0,3,4,1,21,"3563","群馬"
"521",33,"","喜久山 貴一喜久山","PG","19:48",6,2,7,"28.6%",1,2,"50.0%",1,2,"50.0%",0,2,2,1,0,1,0,1,2,1,0,4,"3563","群馬"
"522",51,"","根東 裕隆根東","PG/SG","14:41",1,0,2,"0.0%",0,0,"-",1,2,"50.0%",0,0,0,1,0,2,0,0,0,2,0,1,"3563","群馬"
"523",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,3,7,0,0,0,0,0,0,0,0,7,"3563","群馬"
"524",NA,"","合計","","200:00",70,25,65,"38.5%",5,14,"35.7%",15,24,"62.5%",15,30,45,18,8,9,1,2,12,20,1,86,"3563","群馬"
"525",1,"〇","デンゼル・ボウルズボウルズ","PF","32:06",15,7,14,"50.0%",0,0,"-",1,2,"50.0%",0,9,9,2,1,0,0,0,0,3,0,17,"3588","金沢"
"526",2,"","八幡 圭祐八幡","SF","03:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3588","金沢"
"527",3,"〇","ライアン・リードリード","PF","29:26",11,5,13,"38.5%",0,0,"-",1,1,"100.0%",2,7,9,3,3,1,1,3,3,2,0,14,"3588","金沢"
"528",5,"","柳川 龍之介柳川","SF","21:28",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,0,0,2,1,0,0,0,5,1,0,3,"3588","金沢"
"529",6,"〇","木田 貴明木田","SF","26:00",16,5,9,"55.6%",2,4,"50.0%",4,6,"66.7%",0,1,1,1,0,1,0,1,1,3,0,13,"3588","金沢"
"530",7,"","井上 裕介井上","PF","16:28",8,3,4,"75.0%",1,1,"100.0%",1,2,"50.0%",0,3,3,2,0,0,0,0,1,1,0,11,"3588","金沢"
"531",13,"","本間 遼太郎本間","PG/SG","10:30",1,0,0,"-",0,0,"-",1,2,"50.0%",0,1,1,1,1,0,0,0,1,3,0,1,"3588","金沢"
"532",21,"","鈴木 豊鈴木","SF/PF","02:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3588","金沢"
"533",22,"〇","武田 倫太郎武田","PG/SG","16:55",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,3,2,0,1,0,2,2,0,4,"3588","金沢"
"534",33,"","与那嶺 翼与那嶺","PG","13:40",0,0,2,"0.0%",0,1,"0.0%",0,2,"0.0%",1,1,2,1,1,1,0,0,1,2,0,-1,"3588","金沢"
"535",38,"〇","井手 勇次井手","SG/SF","28:18",11,4,11,"36.4%",3,9,"33.3%",0,0,"-",2,1,3,2,0,2,0,0,3,2,0,11,"3588","金沢"
"536",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3588","金沢"
"537",NA,"","合計","","200:00",69,27,59,"45.8%",7,17,"41.2%",8,15,"53.3%",7,24,31,17,10,5,2,4,17,19,0,75,"3588","金沢"
"538",1,"〇","タイラー・ハリスハリス","PF","31:44",15,7,16,"43.8%",0,3,"0.0%",1,2,"50.0%",1,8,9,1,2,0,1,1,3,2,0,14,"3588","仙台"
"539",5,"〇","ダニエル・ミラーミラー","C","36:59",19,8,13,"61.5%",0,0,"-",3,3,"100.0%",5,7,12,2,3,2,3,0,2,4,0,30,"3588","仙台"
"540",6,"","新号 健新号","PG","06:32",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,4,0,0,0,"3588","仙台"
"541",7,"〇","澤邉 圭太澤邉","SG","29:09",10,4,8,"50.0%",0,2,"0.0%",2,4,"50.0%",1,3,4,1,2,3,0,0,1,3,0,10,"3588","仙台"
"542",8,"〇","月野 雅人月野","PG","38:05",14,5,10,"50.0%",2,3,"66.7%",2,4,"50.0%",1,1,2,9,2,1,0,1,3,4,0,17,"3588","仙台"
"543",10,"","菅澤 紀行菅澤","PF","09:20",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,1,0,0,1,2,0,5,"3588","仙台"
"544",11,"〇","白戸 大聖白戸","SG","21:15",4,2,7,"28.6%",0,4,"0.0%",0,0,"-",1,0,1,3,1,1,0,0,1,1,0,3,"3588","仙台"
"545",12,"","泉 秀岳泉","SF","12:02",4,2,3,"66.7%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,1,0,5,"3588","仙台"
"546",22,"","宮本 滉希宮本","PF","01:57",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3588","仙台"
"547",32,"","安部 潤安部","PG/SG","12:57",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,1,1,2,0,0,0,0,3,0,0,3,"3588","仙台"
"548",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,3,6,0,1,0,0,0,0,0,0,5,"3588","仙台"
"549",NA,"","合計","","200:00",71,30,64,"46.9%",3,17,"17.6%",8,13,"61.5%",12,27,39,20,11,8,4,2,19,17,0,92,"3588","仙台"
"550",1,"〇","デンゼル・ボウルズボウルズ","PF","29:08",14,7,11,"63.6%",0,0,"-",0,0,"-",2,8,10,1,2,0,0,1,4,2,0,19,"3589","金沢"
"551",2,"","八幡 圭祐八幡","SF","03:39",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3589","金沢"
"552",3,"〇","ライアン・リードリード","PF","32:04",14,5,11,"45.5%",0,0,"-",4,4,"100.0%",3,8,11,5,4,0,0,1,3,3,0,20,"3589","金沢"
"553",5,"","柳川 龍之介柳川","SF","29:20",10,4,12,"33.3%",0,5,"0.0%",2,3,"66.7%",2,2,4,3,2,1,0,0,3,3,0,7,"3589","金沢"
"554",6,"〇","木田 貴明木田","SF","01:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3589","金沢"
"555",7,"","井上 裕介井上","PF","18:45",18,5,8,"62.5%",5,7,"71.4%",3,4,"75.0%",0,1,1,1,0,0,0,0,2,2,0,16,"3589","金沢"
"556",13,"","本間 遼太郎本間","PG/SG","12:52",4,0,3,"0.0%",0,1,"0.0%",4,4,"100.0%",0,0,0,0,1,1,0,0,1,2,0,1,"3589","金沢"
"557",21,"","鈴木 豊鈴木","SF/PF","09:34",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3589","金沢"
"558",22,"〇","武田 倫太郎武田","PG/SG","18:11",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,2,0,1,0,0,4,2,0,0,"3589","金沢"
"559",33,"","与那嶺 翼与那嶺","PG","17:29",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",0,0,0,3,2,1,0,0,4,0,0,6,"3589","金沢"
"560",38,"〇","井手 勇次井手","SG/SF","27:49",0,0,4,"0.0%",0,3,"0.0%",0,0,"-",0,3,3,3,0,0,0,0,3,2,0,2,"3589","金沢"
"561",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,4,6,0,1,0,0,0,0,0,0,5,"3589","金沢"
"562",NA,"","合計","","200:00",66,24,59,"40.7%",5,19,"26.3%",13,15,"86.7%",9,28,37,18,12,4,0,2,25,16,0,76,"3589","金沢"
"563",1,"〇","タイラー・ハリスハリス","PF","33:54",19,6,15,"40.0%",0,1,"0.0%",7,9,"77.8%",5,6,11,5,4,0,0,0,4,8,0,20,"3589","仙台"
"564",5,"〇","ダニエル・ミラーミラー","C","34:37",8,2,4,"50.0%",0,0,"-",4,4,"100.0%",2,7,9,3,1,1,1,0,3,3,1,19,"3589","仙台"
"565",6,"","新号 健新号","PG","23:02",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",1,3,4,8,1,2,0,0,2,2,0,13,"3589","仙台"
"566",7,"〇","澤邉 圭太澤邉","SG","11:46",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,2,1,0,2,"3589","仙台"
"567",8,"〇","月野 雅人月野","PG","22:15",3,1,6,"16.7%",0,2,"0.0%",1,2,"50.0%",0,3,3,4,0,1,1,0,1,3,0,6,"3589","仙台"
"568",10,"","菅澤 紀行菅澤","PF","09:41",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,2,"3589","仙台"
"569",11,"〇","白戸 大聖白戸","SG","27:51",12,3,9,"33.3%",1,5,"20.0%",5,5,"100.0%",0,3,3,0,0,0,0,0,1,3,0,9,"3589","仙台"
"570",12,"","泉 秀岳泉","SF","19:39",10,2,4,"50.0%",0,1,"0.0%",6,7,"85.7%",0,1,1,0,0,0,0,0,1,5,0,8,"3589","仙台"
"571",22,"","宮本 滉希宮本","PF","01:48",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3589","仙台"
"572",32,"","安部 潤安部","PG/SG","15:27",12,4,9,"44.4%",4,7,"57.1%",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,9,"3589","仙台"
"573",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3589","仙台"
"574",NA,"","合計","","200:00",76,23,61,"37.7%",7,23,"30.4%",23,27,"85.2%",9,27,36,22,7,5,2,0,16,25,1,92,"3589","仙台"
"575",1,"〇","タイラー・ハリスハリス","PF","25:49",22,9,13,"69.2%",0,1,"0.0%",4,6,"66.7%",2,7,9,4,2,2,1,0,2,3,2,30,"3598","仙台"
"576",5,"〇","ダニエル・ミラーミラー","C","23:15",17,7,7,"100.0%",0,0,"-",3,4,"75.0%",5,7,12,2,0,0,2,0,0,3,0,32,"3598","仙台"
"577",6,"","新号 健新号","PG","24:12",3,1,6,"16.7%",0,4,"0.0%",1,2,"50.0%",1,1,2,1,1,0,0,0,1,1,0,-1,"3598","仙台"
"578",7,"〇","澤邉 圭太澤邉","SG","22:29",9,4,10,"40.0%",1,3,"33.3%",0,0,"-",0,0,0,4,2,4,0,1,1,0,0,9,"3598","仙台"
"579",8,"〇","月野 雅人月野","PG","21:06",6,2,8,"25.0%",2,8,"25.0%",0,0,"-",1,1,2,6,0,1,0,0,1,0,0,9,"3598","仙台"
"580",10,"","菅澤 紀行菅澤","PF","16:42",7,3,4,"75.0%",1,2,"50.0%",0,0,"-",2,4,6,4,2,1,0,0,1,1,0,15,"3598","仙台"
"581",11,"〇","白戸 大聖白戸","SG","26:15",7,3,7,"42.9%",0,2,"0.0%",1,1,"100.0%",1,1,2,2,1,0,1,0,1,3,0,7,"3598","仙台"
"582",12,"","泉 秀岳泉","SF","09:29",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",0,1,1,1,1,2,0,0,1,0,0,6,"3598","仙台"
"583",22,"","宮本 滉希宮本","PF","14:14",7,3,5,"60.0%",0,0,"-",1,2,"50.0%",1,2,3,5,0,0,0,0,1,1,0,12,"3598","仙台"
"584",32,"","安部 潤安部","PG/SG","16:29",9,3,4,"75.0%",3,4,"75.0%",0,2,"0.0%",0,0,0,1,1,0,0,0,2,1,0,6,"3598","仙台"
"585",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,0,0,0,0,0,0,0,5,"3598","仙台"
"586",NA,"","合計","","200:00",92,37,68,"54.4%",8,27,"29.6%",10,17,"58.8%",16,26,42,30,10,10,4,1,11,13,2,130,"3598","仙台"
"587",0,"〇","會田 圭佑會田","PG","21:47",14,7,10,"70.0%",0,0,"-",0,0,"-",2,1,3,4,2,0,0,1,0,0,0,16,"3598","青森"
"588",3,"","鮫島 和人鮫島","PG","21:00",4,2,3,"66.7%",0,0,"-",0,0,"-",1,0,1,3,1,1,0,0,2,0,0,7,"3598","青森"
"589",8,"","佐野 太一佐野","PG/SG","30:30",22,8,17,"47.1%",4,10,"40.0%",2,2,"100.0%",1,3,4,1,0,2,0,0,1,3,0,20,"3598","青森"
"590",9,"","野里 惇貴野里","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3598","青森"
"591",18,"","菅 俊男菅","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3598","青森"
"592",21,"〇","橋本 龍弥橋本","PG","34:40",3,1,7,"14.3%",1,3,"33.3%",0,0,"-",1,3,4,1,5,1,1,1,5,1,0,-1,"3598","青森"
"593",22,"〇","門馬 圭二郎門馬","SG/SF","33:28",8,3,10,"30.0%",1,6,"16.7%",1,1,"100.0%",1,2,3,5,1,3,0,0,2,5,0,11,"3598","青森"
"594",32,"〇","臼井 弘樹臼井","PF","38:18",9,4,9,"44.4%",1,2,"50.0%",0,0,"-",0,7,7,3,3,0,0,2,0,1,0,11,"3598","青森"
"595",39,"〇","船山 裕士船山","PF","20:17",4,2,5,"40.0%",0,1,"0.0%",0,0,"-",1,3,4,0,1,0,0,0,3,1,0,4,"3598","青森"
"596",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3598","青森"
"597",NA,"","合計","","200:00",64,27,61,"44.3%",7,22,"31.8%",3,3,"100.0%",7,20,27,17,13,7,1,4,13,11,0,69,"3598","青森"
"598",0,"","浅野 崇史浅野","SF","12:48",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,1,"3613","八王子"
"599",2,"","大城 侑朔大城","PG","05:41",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-2,"3613","八王子"
"600",3,"〇","亀崎 光博亀崎","SF","37:55",6,2,5,"40.0%",2,4,"50.0%",0,0,"-",0,0,0,2,0,0,0,0,3,1,0,5,"3613","八王子"
"601",5,"","ウェスリー・ミッターミッター","PG","13:14",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,2,0,0,0,0,1,0,0,-3,"3613","八王子"
"602",11,"〇","ルブライアン・ナッシュナッシュ","SF","32:05",10,4,14,"28.6%",0,4,"0.0%",2,3,"66.7%",1,9,10,2,0,2,3,1,2,7,0,16,"3613","八王子"
"603",14,"〇","地久里 謙成地久里","SF","28:51",5,2,10,"20.0%",0,3,"0.0%",1,1,"100.0%",0,2,2,1,1,2,0,0,2,1,0,1,"3613","八王子"
"604",39,"","福田 幹也福田","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3613","八王子"
"605",52,"〇","アレクサンダー・ジョーンズジョーンズ","C","35:07",30,13,27,"48.1%",0,1,"0.0%",4,4,"100.0%",4,6,10,1,1,1,0,0,1,4,0,27,"3613","八王子"
"606",77,"〇","大金 広弥大金","PG","34:19",13,5,8,"62.5%",3,6,"50.0%",0,0,"-",2,5,7,5,1,1,0,0,3,1,0,22,"3613","八王子"
"607",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,4,6,0,3,0,0,0,1,0,0,3,"3613","八王子"
"608",NA,"","合計","","200:00",64,26,74,"35.1%",5,23,"21.7%",7,8,"87.5%",10,29,39,13,6,6,3,1,13,14,0,70,"3613","八王子"
"609",1,"〇","タイラー・ハリスハリス","PF","27:35",13,6,16,"37.5%",0,2,"0.0%",1,3,"33.3%",1,9,10,0,4,1,0,1,4,2,0,8,"3613","仙台"
"610",5,"〇","ダニエル・ミラーミラー","C","38:11",17,8,13,"61.5%",0,0,"-",1,1,"100.0%",4,6,10,3,2,1,1,1,2,2,2,25,"3613","仙台"
"611",6,"","新号 健新号","PG","11:01",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,1,1,2,1,0,0,0,1,0,0,6,"3613","仙台"
"612",7,"〇","澤邉 圭太澤邉","SG","23:05",5,1,4,"25.0%",1,2,"50.0%",2,2,"100.0%",0,3,3,1,1,0,0,1,2,1,0,5,"3613","仙台"
"613",8,"〇","月野 雅人月野","PG","34:54",6,2,4,"50.0%",0,1,"0.0%",2,2,"100.0%",0,10,10,6,2,1,0,0,2,1,0,19,"3613","仙台"
"614",10,"","菅澤 紀行菅澤","PF","11:13",2,1,6,"16.7%",0,3,"0.0%",0,0,"-",1,0,1,2,2,0,0,0,2,1,0,-2,"3613","仙台"
"615",11,"〇","白戸 大聖白戸","SG","23:29",3,1,6,"16.7%",0,3,"0.0%",1,1,"100.0%",1,0,1,1,1,0,0,0,1,2,0,-1,"3613","仙台"
"616",22,"","宮本 滉希宮本","PF","03:01",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3613","仙台"
"617",32,"","安部 潤安部","PG/SG","27:31",14,4,9,"44.4%",4,9,"44.4%",2,3,"66.7%",0,3,3,4,1,0,0,0,0,2,0,14,"3613","仙台"
"618",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,4,5,0,1,0,0,0,0,0,0,4,"3613","仙台"
"619",NA,"","合計","","200:00",65,25,61,"41.0%",6,21,"28.6%",9,12,"75.0%",8,36,44,19,15,3,1,3,14,11,2,78,"3613","仙台"
"620",0,"","浅野 崇史浅野","SF","18:44",3,1,4,"25.0%",1,1,"100.0%",0,0,"-",0,1,1,0,1,2,0,1,5,3,0,2,"3614","八王子"
"621",2,"","大城 侑朔大城","PG","17:17",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,0,0,1,2,0,0,0,3,1,0,-1,"3614","八王子"
"622",3,"〇","亀崎 光博亀崎","SF","28:55",6,2,4,"50.0%",2,2,"100.0%",0,0,"-",0,1,1,1,3,2,0,1,2,0,0,5,"3614","八王子"
"623",5,"","ウェスリー・ミッターミッター","PG","01:55",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,0,"3614","八王子"
"624",11,"〇","ルブライアン・ナッシュナッシュ","SF","34:52",24,9,17,"52.9%",1,3,"33.3%",5,5,"100.0%",4,5,9,6,1,0,2,1,1,4,0,32,"3614","八王子"
"625",14,"〇","地久里 謙成地久里","SF","34:46",10,4,10,"40.0%",1,4,"25.0%",1,2,"50.0%",2,2,4,4,0,0,0,0,0,1,0,11,"3614","八王子"
"626",39,"","福田 幹也福田","SF/PF","04:49",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,4,"3614","八王子"
"627",52,"〇","アレクサンダー・ジョーンズジョーンズ","C","30:29",15,7,15,"46.7%",0,0,"-",1,1,"100.0%",8,9,17,2,1,2,0,0,5,5,0,27,"3614","八王子"
"628",77,"〇","大金 広弥大金","PG","28:13",9,4,9,"44.4%",1,1,"100.0%",0,0,"-",0,3,3,3,2,0,0,0,0,2,0,8,"3614","八王子"
"629",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,2,0,0,0,0,0,0,0,"3614","八王子"
"630",NA,"","合計","","200:00",75,30,68,"44.1%",8,16,"50.0%",7,8,"87.5%",16,23,39,17,12,6,2,3,18,16,0,88,"3614","八王子"
"631",1,"〇","タイラー・ハリスハリス","PF","40:00",36,14,23,"60.9%",0,0,"-",8,13,"61.5%",4,7,11,4,2,2,0,1,1,12,1,37,"3614","仙台"
"632",5,"〇","ダニエル・ミラーミラー","C","38:48",17,8,11,"72.7%",0,0,"-",1,2,"50.0%",3,8,11,4,1,2,2,1,3,3,0,31,"3614","仙台"
"633",6,"","新号 健新号","PG","15:49",4,2,3,"66.7%",0,0,"-",0,0,"-",1,0,1,1,0,0,0,0,0,1,0,5,"3614","仙台"
"634",7,"〇","澤邉 圭太澤邉","SG","16:35",0,0,6,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,3,2,1,1,0,2,0,0,-2,"3614","仙台"
